frame_id,timestamp,track_id,team_color,x,y,vx,vy,map_x,map_y
12,0.4,2,marker,588.4461783457944,240.40869607281468,0.2555109868221398,-0.3172822421589365,588.44617,240.40869
12,0.4,3,marker,587.0,284.41017837710814,0.0,0.0400838792109428,587.0,284.4102
12,0.4,4,marker,565.8101978037856,279.2622834996372,0.0596189299194538,0.1082645512282955,565.8102,279.2623
12,0.4,5,marker,594.2377165003628,368.4216113465199,-0.1082645512282838,0.0389818843655172,594.23773,368.4216
12,0.4,6,marker,757.9417785088422,520.1230988845334,0.3056451097709971,-0.4898883522593719,757.9418,520.1231
12,0.4,7,marker,577.0867379047716,367.0,0.2054025412964444,0.0,577.08673,367.0
12,0.4,8,marker,774.9668802989634,466.01483213540257,0.3128612988787605,-0.010408406230052,774.96686,466.01483
12,0.4,9,marker,755.1682102763718,182.5,-0.0790657635764952,0.0,755.1682,182.5
12,0.4,10,marker,679.9261285883955,319.31336210042093,0.0494629242979133,0.0660076044575356,679.92615,319.31335
12,0.4,11,marker,599.2622834996373,234.89385194072312,0.1082645512282838,-0.0221079607397131,599.26227,234.89384
12,0.4,12,marker,793.5,159.98065062272178,0.0,-7.263370231760881e-05,793.5,159.98065
12,0.4,13,marker,753.5,181.0,0.0,0.0,753.5,181.0
12,0.4,14,marker,572.168210276372,251.6388603937196,-0.0790657635764952,-0.0891427518820991,572.1682,251.63885
12,0.4,15,marker,670.0379895715132,325.20931453208584,0.0185813458236667,-0.1080234735334675,670.03796,325.20932
12,0.4,16,marker,596.736131000667,370.51935733082246,-0.107978319787499,0.0101617558152676,596.73615,370.51935
12,0.4,17,marker,574.3265625240883,249.93244685106453,4.8528612349251095,-2.977110735995938,574.32654,249.93245
12,0.4,18,marker,677.7470145259095,321.0434097457511,-0.099095044261296,0.1026319769108808,677.747,321.0434
12,0.4,19,marker,752.0,180.0,0.0,0.0,752.0,180.0
12,0.4,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
13,0.4333333333333333,1,marker,793.5188816415822,483.4941768596502,-0.5297795023104687,-0.220165400650088,793.51886,483.49417
13,0.4333333333333333,2,marker,588.6667312130952,240.07857239863657,0.1834905258337831,-0.3827564424411333,588.66675,240.07857
13,0.4333333333333333,3,marker,587.0,284.4436637095576,0.0,0.0308643875238387,587.0,284.44366
13,0.4333333333333333,4,marker,565.8636924747161,279.3553198951691,0.058730823980732,0.0791083420982264,565.8637,279.35532
13,0.4333333333333333,5,marker,594.1446801048309,368.4560914227569,-0.0791083420982031,0.0252738416373102,594.14465,368.4561
13,0.4333333333333333,6,marker,758.2392743864663,519.6603265313049,0.3015098132526026,-0.4765732357386575,758.23926,519.66034
13,0.4333333333333333,7,marker,577.2988960047794,367.0,0.249855290860604,0.0,577.2989,367.0
13,0.4333333333333333,8,marker,775.2627833216577,466.0027398285128,0.3029390510520068,-0.0018173200785111,775.26276,466.00275
13,0.4333333333333333,9,marker,755.1002448676854,182.45663509593388,-0.0561382291611841,-0.1027359052228345,755.1002,182.45663
13,0.4333333333333333,10,marker,680.0106995157547,319.3305488349128,0.1298963699685521,-0.0461629784544967,680.0107,319.33054
13,0.4333333333333333,11,marker,599.3986847992353,234.88754897993027,0.1818442473210377,0.0164068413094553,599.3987,234.88754
13,0.4333333333333333,12,marker,793.5,159.98601698255544,0.0,-6.930302986382156e-05,793.5,159.98602
13,0.4333333333333333,13,marker,753.5,181.0,0.0,0.0,753.5,181.0
13,0.4333333333333333,14,marker,572.1002448676854,251.56585743652496,-0.0561382291611841,-0.0520172007911624,572.1002,251.56586
13,0.4333333333333333,15,marker,670.0402470108686,325.12402825831697,0.0047994718103308,-0.0787343456520483,670.0402,325.12402
13,0.4333333333333333,16,marker,596.6433776355952,370.52213280455766,-0.0786617119497252,0.0013893535810656,596.6434,370.52213
13,0.4333333333333333,17,marker,581.1833381898456,245.7723177703568,3.899100009029936,-2.421683744761279,581.18335,245.77232
13,0.4333333333333333,18,marker,677.5842520402467,321.1495170116626,-0.2964456166270217,0.1248092313879411,677.5842,321.1495
13,0.4333333333333333,19,marker,752.0,179.95432540666948,0.0,-0.1093096143931446,752.0,179.95433
13,0.4333333333333333,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
14,0.4666666666666667,1,marker,793.0252750831052,483.3027443617121,-0.4521083168391668,-0.1616850384734644,793.02527,483.30273
